# MANE Select GRCh38 v1.5: every gene, symbol and HGNC id.
# source MANE.GRCh38.v1.5.summary.txt.gz sha256 d10ace2720681a3b2e0eefd9da4f551274a6b4141ac9bfd6a2565dfb6e9ad55c
symbol	hgnc_id
STAU2	HGNC:11371
STBD1	HGNC:24854
STC1	HGNC:11373
STC2	HGNC:11374
STEAP1	HGNC:11378
STEAP1B	HGNC:41907
STEAP2	HGNC:17885
STEAP3	HGNC:24592
STEAP4	HGNC:21923
STEEP1	HGNC:26239
STH	HGNC:18839
STIL	HGNC:10879
STIM1	HGNC:11386
STIM2	HGNC:19205
STIMATE	HGNC:30526
STING1	HGNC:27962
STIP1	HGNC:11387
STK10	HGNC:11388
STK11	HGNC:11389
STK11IP	HGNC:19184
STK16	HGNC:11394
STK17A	HGNC:11395
STK17B	HGNC:11396
STK24	HGNC:11403
STK25	HGNC:11404
STK26	HGNC:18174
STK3	HGNC:11406
STK31	HGNC:11407
STK32A	HGNC:28317
STK32B	HGNC:14217
STK32C	HGNC:21332
STK33	HGNC:14568
STK35	HGNC:16254
STK36	HGNC:17209
STK38	HGNC:17847
STK38L	HGNC:17848
STK39	HGNC:17717
STK4	HGNC:11408
STK40	HGNC:21373
STKLD1	HGNC:28669
STMN1	HGNC:6510
STMN2	HGNC:10577
STMN3	HGNC:15926
STMN4	HGNC:16078
STMND1	HGNC:44668
STMP1	HGNC:41909
STN1	HGNC:26200
STOM	HGNC:3383
STOML1	HGNC:14560
STOML2	HGNC:14559
STOML3	HGNC:19420
STON1	HGNC:17003
STON2	HGNC:30652
STOX1	HGNC:23508
STOX2	HGNC:25450
STPG1	HGNC:28070
STPG2	HGNC:28712
STPG3	HGNC:37285
STPG4	HGNC:26850
STRA6	HGNC:30650
STRA8	HGNC:30653
STRADA	HGNC:30172
STRADB	HGNC:13205
STRAP	HGNC:30796
STRBP	HGNC:16462
STRC	HGNC:16035
STRIP1	HGNC:25916
STRIP2	HGNC:22209
STRIT1	HGNC:52297
STRN	HGNC:11424
STRN3	HGNC:15720
STRN4	HGNC:15721
STS	HGNC:11425
STT3A	HGNC:6172
STT3B	HGNC:30611
STUB1	HGNC:11427
STUM	HGNC:30491
STX10	HGNC:11428
STX11	HGNC:11429
STX12	HGNC:11430
STX16	HGNC:11431
STX17	HGNC:11432
STX18	HGNC:15942
STX19	HGNC:19300
STX1A	HGNC:11433
STX1B	HGNC:18539
STX2	HGNC:3403
STX3	HGNC:11438
STX4	HGNC:11439
STX5	HGNC:11440
STX6	HGNC:11441
STX7	HGNC:11442
STX8	HGNC:11443
STXBP1	HGNC:11444
STXBP2	HGNC:11445
STXBP3	HGNC:11446
STXBP4	HGNC:19694
STXBP5	HGNC:19665
STXBP5L	HGNC:30757
STXBP6	HGNC:19666
STYK1	HGNC:18889
STYX	HGNC:11447
STYXL1	HGNC:18165
STYXL2	HGNC:25034
SUB1	HGNC:19985
SUCLA2	HGNC:11448
SUCLG1	HGNC:11449
SUCLG2	HGNC:11450
SUCNR1	HGNC:4542
SUCO	HGNC:1240
SUDS3	HGNC:29545
SUFU	HGNC:16466
SUGCT	HGNC:16001
SUGP1	HGNC:18643
SUGP2	HGNC:18641
SUGT1	HGNC:16987
SULF1	HGNC:20391
SULF2	HGNC:20392
SULT1A1	HGNC:11453
SULT1A2	HGNC:11454
SULT1A3	HGNC:11455
SULT1A4	HGNC:30004
SULT1B1	HGNC:17845
SULT1C2	HGNC:11456
SULT1C3	HGNC:33543
SULT1C4	HGNC:11457
SULT1E1	HGNC:11377
SULT2A1	HGNC:11458
SULT2B1	HGNC:11459
SULT4A1	HGNC:14903
SULT6B1	HGNC:33433
SUMF1	HGNC:20376
SUMF2	HGNC:20415
SUMO1	HGNC:12502
SUMO2	HGNC:11125
SUMO3	HGNC:11124
SUMO4	HGNC:21181
SUN1	HGNC:18587
SUN2	HGNC:14210
SUN3	HGNC:22429
SUN5	HGNC:16252
SUOX	HGNC:11460
SUPT16H	HGNC:11465
SUPT20H	HGNC:20596
SUPT20HL1	HGNC:30773
SUPT20HL2	HGNC:31797
SUPT3H	HGNC:11466
SUPT4H1	HGNC:11467
SUPT5H	HGNC:11469
SUPT6H	HGNC:11470
SUPT7L	HGNC:30632
SUPV3L1	HGNC:11471
SURF1	HGNC:11474
SURF2	HGNC:11475
SURF4	HGNC:11476
SURF6	HGNC:11478
SUSD1	HGNC:25413
SUSD2	HGNC:30667
SUSD3	HGNC:28391
SUSD4	HGNC:25470
SUSD5	HGNC:29061
SUSD6	HGNC:19956
SUV39H1	HGNC:11479
SUV39H2	HGNC:17287
SUZ12	HGNC:17101
SV2A	HGNC:20566
SV2B	HGNC:16874
SV2C	HGNC:30670
SVBP	HGNC:29204
SVEP1	HGNC:15985
SVIL	HGNC:11480
SVIP	HGNC:25238
SVOP	HGNC:25417
SVOPL	HGNC:27034
SWAP70	HGNC:17070
SWI5	HGNC:31412
SWSAP1	HGNC:26638
SWT1	HGNC:16785
SYAP1	HGNC:16273
SYBU	HGNC:26011
SYCE1	HGNC:28852
SYCE1L	HGNC:37236
SYCE2	HGNC:27411
SYCE3	HGNC:35245
SYCN	HGNC:18442
SYCP1	HGNC:11487
SYCP2	HGNC:11490
SYCP2L	HGNC:21537
SYCP3	HGNC:18130
SYDE1	HGNC:25824
SYDE2	HGNC:25841
SYF2	HGNC:19824
SYK	HGNC:11491
SYMPK	HGNC:22935
SYN1	HGNC:11494
SYN2	HGNC:11495
SYN3	HGNC:11496
SYNC	HGNC:28897
SYNCRIP	HGNC:16918
SYNDIG1	HGNC:15885
SYNDIG1L	HGNC:32388
SYNE1	HGNC:17089
SYNE2	HGNC:17084
SYNE3	HGNC:19861
SYNE4	HGNC:26703
SYNGAP1	HGNC:11497
SYNGR1	HGNC:11498
SYNGR2	HGNC:11499
SYNGR3	HGNC:11501
SYNGR4	HGNC:11502
SYNJ1	HGNC:11503
SYNJ2	HGNC:11504
SYNJ2BP	HGNC:18955
SYNM	HGNC:24466
SYNPO	HGNC:30672
SYNPO2	HGNC:17732
SYNPO2L	HGNC:23532
SYNPR	HGNC:16507
SYNRG	HGNC:557
SYP	HGNC:11506
SYPL1	HGNC:11507
SYPL2	HGNC:27638
SYS1	HGNC:16162
SYT1	HGNC:11509
SYT10	HGNC:19266
SYT11	HGNC:19239
SYT12	HGNC:18381
SYT13	HGNC:14962
SYT14	HGNC:23143
SYT15	HGNC:17167
SYT15B	HGNC:51487
SYT16	HGNC:23142
SYT17	HGNC:24119
SYT2	HGNC:11510
SYT3	HGNC:11511
SYT4	HGNC:11512
SYT5	HGNC:11513
SYT6	HGNC:18638
SYT7	HGNC:11514
SYT8	HGNC:19264
SYT9	HGNC:19265
SYTL1	HGNC:15584
SYTL2	HGNC:15585
SYTL3	HGNC:15587
SYTL4	HGNC:15588
SYTL5	HGNC:15589
SYVN1	HGNC:20738
SZRD1	HGNC:30232
SZT2	HGNC:29040
TAAR1	HGNC:17734
TAAR2	HGNC:4514
TAAR5	HGNC:30236
TAAR6	HGNC:20978
TAAR8	HGNC:14964
TAAR9	HGNC:20977
TAB1	HGNC:18157
TAB2	HGNC:17075
TAB3	HGNC:30681
TAC1	HGNC:11517
TAC3	HGNC:11521
TAC4	HGNC:16641
TACC1	HGNC:11522
TACC2	HGNC:11523
TACC3	HGNC:11524
TACO1	HGNC:24316
TACR1	HGNC:11526
TACR2	HGNC:11527
TACR3	HGNC:11528
TACSTD2	HGNC:11530
TADA1	HGNC:30631
TADA2A	HGNC:11531
TADA2B	HGNC:30781
TADA3	HGNC:19422
TAF1	HGNC:11535
TAF10	HGNC:11543
TAF11	HGNC:11544
TAF11L10	HGNC:53853
TAF11L11	HGNC:53854
TAF11L12	HGNC:53855
TAF11L13	HGNC:53856
TAF11L14	HGNC:53857
TAF11L2	HGNC:53845
TAF11L3	HGNC:53846
TAF11L4	HGNC:53847
TAF11L5	HGNC:53848
TAF11L6	HGNC:53849
TAF11L7	HGNC:53850
TAF11L8	HGNC:53851
TAF11L9	HGNC:53852
TAF12	HGNC:11545
TAF13	HGNC:11546
TAF15	HGNC:11547
TAF1A	HGNC:11532
TAF1B	HGNC:11533
TAF1C	HGNC:11534
TAF1D	HGNC:28759
TAF1L	HGNC:18056
TAF2	HGNC:11536
TAF3	HGNC:17303
TAF4	HGNC:11537
TAF4B	HGNC:11538
TAF5	HGNC:11539
TAF5L	HGNC:17304
TAF6	HGNC:11540
TAF6L	HGNC:17305
TAF7	HGNC:11541
TAF7L	HGNC:11548
TAF8	HGNC:17300
TAF9	HGNC:11542
TAF9B	HGNC:17306
TAFA1	HGNC:21587
TAFA2	HGNC:21589
TAFA3	HGNC:21590
TAFA4	HGNC:21591
TAFA5	HGNC:21592
TAFAZZIN	HGNC:11577
TAGAP	HGNC:15669
TAGLN	HGNC:11553
TAGLN2	HGNC:11554
TAGLN3	HGNC:29868
TAL1	HGNC:11556
TAL2	HGNC:11557
TALDO1	HGNC:11559
TAMALIN	HGNC:18707
TAMM41	HGNC:25187
TANC1	HGNC:29364
TANC2	HGNC:30212
TANGO2	HGNC:25439
TANGO6	HGNC:25749
TANK	HGNC:11562
TAOK1	HGNC:29259
TAOK2	HGNC:16835
TAOK3	HGNC:18133
TAP1	HGNC:43
TAP2	HGNC:44
TAPBP	HGNC:11566
TAPBPL	HGNC:30683
TAPT1	HGNC:26887
TARBP1	HGNC:11568
TARBP2	HGNC:11569
TARDBP	HGNC:11571
TARM1	HGNC:37250
TARP	
TARS1	HGNC:11572
TARS2	HGNC:30740
TARS3	HGNC:24728
TAS1R1	HGNC:14448
TAS1R2	HGNC:14905
TAS1R3	HGNC:15661
TAS2R1	HGNC:14909
TAS2R10	HGNC:14918
TAS2R13	HGNC:14919
TAS2R14	HGNC:14920
TAS2R16	HGNC:14921
TAS2R19	HGNC:19108
TAS2R20	HGNC:19109
TAS2R3	HGNC:14910
TAS2R30	HGNC:19112
TAS2R31	HGNC:19113
TAS2R38	HGNC:9584
TAS2R39	HGNC:18886
TAS2R4	HGNC:14911
TAS2R40	HGNC:18885
TAS2R41	HGNC:18883
TAS2R42	HGNC:18888
TAS2R43	HGNC:18875
TAS2R45	HGNC:18876
TAS2R46	HGNC:18877
TAS2R5	HGNC:14912
TAS2R50	HGNC:18882
TAS2R60	HGNC:20639
TAS2R7	HGNC:14913
TAS2R8	HGNC:14915
TAS2R9	HGNC:14917
TASL	HGNC:25667
TASOR	HGNC:30314
TASOR2	HGNC:23484
TASP1	HGNC:15859
TAT	HGNC:11573
TATDN1	HGNC:24220
TATDN2	HGNC:28988
TATDN3	HGNC:27010
TAX1BP1	HGNC:11575
TAX1BP3	HGNC:30684
TBATA	HGNC:23511
TBC1D1	HGNC:11578
TBC1D10A	HGNC:23609
TBC1D10B	HGNC:24510
TBC1D10C	HGNC:24702
TBC1D12	HGNC:29082
TBC1D13	HGNC:25571
TBC1D14	HGNC:29246
TBC1D15	HGNC:25694
TBC1D16	HGNC:28356
TBC1D17	HGNC:25699
TBC1D19	HGNC:25624
TBC1D2	HGNC:18026
TBC1D20	HGNC:16133
TBC1D21	HGNC:28536
TBC1D22A	HGNC:1309
TBC1D22B	HGNC:21602
TBC1D23	HGNC:25622
TBC1D24	HGNC:29203
TBC1D25	HGNC:8092
TBC1D26	HGNC:28745
TBC1D28	HGNC:26858
TBC1D2B	HGNC:29183
TBC1D3	HGNC:19031
TBC1D30	HGNC:29164
TBC1D31	HGNC:30888
TBC1D32	HGNC:21485
TBC1D3B	HGNC:27011
TBC1D3C	HGNC:24889
TBC1D3D	HGNC:28944
TBC1D3E	HGNC:27071
TBC1D3G	HGNC:29860
TBC1D3H	HGNC:30708
TBC1D3I	HGNC:32709
TBC1D3K	HGNC:51245
TBC1D3L	HGNC:51246
TBC1D4	HGNC:19165
TBC1D5	HGNC:19166
TBC1D7	HGNC:21066
TBC1D8	HGNC:17791
TBC1D8B	HGNC:24715
TBC1D9	HGNC:21710
TBC1D9B	HGNC:29097
TBCA	HGNC:11579
TBCB	HGNC:1989
TBCC	HGNC:11580
TBCCD1	HGNC:25546
TBCD	HGNC:11581
TBCE	HGNC:11582
TBCEL	HGNC:28115
TBCK	HGNC:28261
TBK1	HGNC:11584
TBKBP1	HGNC:30140
TBL1X	HGNC:11585
TBL1XR1	HGNC:29529
TBL1Y	HGNC:18502
TBL2	HGNC:11586
TBL3	HGNC:11587
TBP	HGNC:11588
TBPL1	HGNC:11589
TBPL2	HGNC:19841
TBR1	HGNC:11590
TBRG1	HGNC:29551
TBRG4	HGNC:17443
TBX1	HGNC:11592
TBX10	HGNC:11593
TBX15	HGNC:11594
TBX18	HGNC:11595
TBX19	HGNC:11596
TBX2	HGNC:11597
TBX20	HGNC:11598
TBX21	HGNC:11599
TBX22	HGNC:11600
TBX3	HGNC:11602
TBX4	HGNC:11603
TBX5	HGNC:11604
TBX6	HGNC:11605
TBXA2R	HGNC:11608
TBXAS1	HGNC:11609
TBXT	HGNC:11515
TC2N	HGNC:19859
TCAF1	HGNC:22201
TCAF2	HGNC:26878
TCAIM	HGNC:25241
TCAP	HGNC:11610
TCEA1	HGNC:11612
TCEA2	HGNC:11614
TCEA3	HGNC:11615
TCEAL1	HGNC:11616
TCEAL2	HGNC:29818
TCEAL3	HGNC:28247
TCEAL4	HGNC:26121
TCEAL5	HGNC:22282
TCEAL6	HGNC:24553
TCEAL7	HGNC:28336
TCEAL8	HGNC:28683
TCEAL9	HGNC:30084
TCEANC	HGNC:28277
TCEANC2	HGNC:26494
TCERG1	HGNC:15630
TCERG1L	HGNC:23533
TCF12	HGNC:11623
TCF15	HGNC:11627
TCF19	HGNC:11629
TCF20	HGNC:11631
TCF21	HGNC:11632
TCF23	HGNC:18602
TCF24	HGNC:32275
TCF25	HGNC:29181
TCF3	HGNC:11633
TCF4	HGNC:11634
TCF7	HGNC:11639
TCF7L1	HGNC:11640
TCF7L2	HGNC:11641
TCFL5	HGNC:11646
TCHH	HGNC:11791
TCHHL1	HGNC:31796
TCHP	HGNC:28135
TCIM	HGNC:1357
TCIRG1	HGNC:11647
TCL1A	HGNC:11648
TCL1B	HGNC:11649
TCN1	HGNC:11652
TCN2	HGNC:11653
TCOF1	HGNC:11654
TCP1	HGNC:11655
TCP10L	HGNC:11657
TCP11	HGNC:11658
TCP11L1	HGNC:25655
TCP11L2	HGNC:28627
TCP11X1	HGNC:48369
TCP11X2	HGNC:48335
TCTA	HGNC:11692
TCTN1	HGNC:26113
TCTN2	HGNC:25774
TCTN3	HGNC:24519
TDG	HGNC:11700
TDO2	HGNC:11708
TDP1	HGNC:18884
TDP2	HGNC:17768
TDRD1	HGNC:11712
TDRD10	HGNC:25316
TDRD12	HGNC:25044
TDRD15	HGNC:45037
TDRD3	HGNC:20612
TDRD5	HGNC:20614
TDRD6	HGNC:21339
TDRD7	HGNC:30831
TDRD9	HGNC:20122
TDRKH	HGNC:11713
TDRP	HGNC:26951
TEAD1	HGNC:11714
TEAD2	HGNC:11715
TEAD3	HGNC:11716
TEAD4	HGNC:11717
TEC	HGNC:11719
TECPR1	HGNC:22214
TECPR2	HGNC:19957
TECR	HGNC:4551
TECRL	HGNC:27365
TECTA	HGNC:11720
TECTB	HGNC:11721
TEDC1	HGNC:20127
TEDC2	HGNC:25849
TEDDM1	HGNC:30233
TEF	HGNC:11722
TEFM	HGNC:26223
TEK	HGNC:11724
TEKT1	HGNC:15534
TEKT2	HGNC:11725
TEKT3	HGNC:14293
TEKT4	HGNC:31012
TEKT5	HGNC:26554
TEKTIP1	HGNC:34496
TEKTL1	HGNC:26866
TELO2	HGNC:29099
TEN1	HGNC:37242
TENM1	HGNC:8117
TENM2	HGNC:29943
TENM3	HGNC:29944
TENM4	HGNC:29945
TENT2	HGNC:26776
TENT4A	HGNC:16705
TENT4B	HGNC:30758
TENT5A	HGNC:18345
TENT5B	HGNC:28273
TENT5C	HGNC:24712
TENT5D	HGNC:28399
TEP1	HGNC:11726
TEPSIN	HGNC:26458
TERB1	HGNC:26675
TERB2	HGNC:28520
TERC	HGNC:11727
TERF1	HGNC:11728
TERF2	HGNC:11729
TERF2IP	HGNC:19246
TERT	HGNC:11730
TES	HGNC:14620
TESC	HGNC:26065
TESK1	HGNC:11731
TESK2	HGNC:11732
TESMIN	HGNC:7446
TESPA1	HGNC:29109
TET1	HGNC:29484
TET2	HGNC:25941
TET3	HGNC:28313
TEX10	HGNC:25988
TEX101	HGNC:30722
TEX11	HGNC:11733
TEX12	HGNC:11734
TEX13A	HGNC:11735
TEX13B	HGNC:11736
TEX13C	HGNC:52277
TEX13D	HGNC:52278
TEX14	HGNC:11737
TEX15	HGNC:11738
TEX19	HGNC:33802
TEX2	HGNC:30884
TEX22	HGNC:40026
TEX26	HGNC:28622
TEX261	HGNC:30712
TEX264	HGNC:30247
TEX28	HGNC:2563
TEX29	HGNC:20370
TEX30	HGNC:25188
TEX35	HGNC:25366
TEX36	HGNC:31653
TEX38	HGNC:29589
TEX44	HGNC:28563
TEX46	HGNC:44651
TEX47	HGNC:22402
TEX48	HGNC:52393
TEX50	HGNC:52382
TEX51	HGNC:52387
TEX52	HGNC:53643
TEX53	HGNC:53655
TEX54	HGNC:53729
TEX55	HGNC:26553
TEX9	HGNC:29585
TF	HGNC:11740
TFAM	HGNC:11741
TFAP2A	HGNC:11742
TFAP2B	HGNC:11743
TFAP2C	HGNC:11744
TFAP2D	HGNC:15581
TFAP2E	HGNC:30774
TFAP4	HGNC:11745
TFB1M	HGNC:17037
TFB2M	HGNC:18559
TFCP2	HGNC:11748
TFCP2L1	HGNC:17925
TFDP1	HGNC:11749
TFDP2	HGNC:11751
TFDP3	HGNC:24603
TFE3	HGNC:11752
TFEB	HGNC:11753
TFEC	HGNC:11754
TFF1	HGNC:11755
TFF2	HGNC:11756
TFF3	HGNC:11757
TFG	HGNC:11758
TFIP11	HGNC:17165
TFPI	HGNC:11760
TFPI2	HGNC:11761
TFPT	HGNC:13630
TFR2	HGNC:11762
TFRC	HGNC:11763
TG	HGNC:11764
TGDS	HGNC:20324
TGFA	HGNC:11765
TGFB1	HGNC:11766
TGFB1I1	HGNC:11767
TGFB2	HGNC:11768
TGFB3	HGNC:11769
TGFBI	HGNC:11771
TGFBR1	HGNC:11772
TGFBR2	HGNC:11773
TGFBR3	HGNC:11774
TGFBR3L	HGNC:44152
TGFBRAP1	HGNC:16836
TGIF1	HGNC:11776
TGIF2	HGNC:15764
TGIF2LX	HGNC:18570
TGIF2LY	HGNC:18569
TGM1	HGNC:11777
TGM2	HGNC:11778
TGM3	HGNC:11779
TGM4	HGNC:11780
TGM5	HGNC:11781
TGM6	HGNC:16255
TGM7	HGNC:30790
TGOLN2	HGNC:15450
TGS1	HGNC:17843
TH	HGNC:11782
THADA	HGNC:19217
THAP1	HGNC:20856
THAP10	HGNC:23193
THAP11	HGNC:23194
THAP12	HGNC:9440
THAP2	HGNC:20854
THAP3	HGNC:20855
THAP4	HGNC:23187
THAP5	HGNC:23188
THAP6	HGNC:23189
THAP7	HGNC:23190
THAP8	HGNC:23191
THAP9	HGNC:23192
THBD	HGNC:11784
THBS1	HGNC:11785
THBS2	HGNC:11786
THBS3	HGNC:11787
THBS4	HGNC:11788
THEM4	HGNC:17947
THEM5	HGNC:26755
THEM6	HGNC:29656
THEMIS	HGNC:21569
THEMIS2	HGNC:16839
THG1L	HGNC:26053
THNSL1	HGNC:26160
THNSL2	HGNC:25602
THOC1	HGNC:19070
THOC2	HGNC:19073
THOC3	HGNC:19072
THOC5	HGNC:19074
THOC6	HGNC:28369
THOC7	HGNC:29874
THOP1	HGNC:11793
THPO	HGNC:11795
THRA	HGNC:11796
THRAP3	HGNC:22964
THRB	HGNC:11799
THRSP	HGNC:11800
THSD1	HGNC:17754
THSD4	HGNC:25835
THSD7A	HGNC:22207
THSD7B	HGNC:29348
THSD8	HGNC:53785
THTPA	HGNC:18987
THUMPD1	HGNC:23807
THUMPD2	HGNC:14890
THUMPD3	HGNC:24493
THY1	HGNC:11801
THYN1	HGNC:29560
TIA1	HGNC:11802
TIAL1	HGNC:11804
TIAM1	HGNC:11805
TIAM2	HGNC:11806
TICAM1	HGNC:18348
TICAM2	HGNC:21354
TICRR	HGNC:28704
TIE1	HGNC:11809
TIFA	HGNC:19075
TIFAB	HGNC:34024
TIGAR	HGNC:1185
TIGD1	HGNC:14523
TIGD2	HGNC:18333
TIGD3	HGNC:18334
TIGD4	HGNC:18335
TIGD5	HGNC:18336
TIGD6	HGNC:18332
TIGD7	HGNC:18331
TIGIT	HGNC:26838
TIMD4	HGNC:25132
TIMELESS	HGNC:11813
TIMM10	HGNC:11814
TIMM10B	HGNC:4022
TIMM13	HGNC:11816
TIMM17A	HGNC:17315
TIMM17B	HGNC:17310
TIMM21	HGNC:25010
TIMM22	HGNC:17317
TIMM23	HGNC:17312
TIMM23B	HGNC:23581
TIMM29	HGNC:25152
TIMM44	HGNC:17316
TIMM50	HGNC:23656
TIMM8A	HGNC:11817
TIMM8B	HGNC:11818
TIMM9	HGNC:11819
TIMMDC1	HGNC:1321
TIMP1	HGNC:11820
TIMP2	HGNC:11821
TIMP3	HGNC:11822
TIMP4	HGNC:11823
TINAG	HGNC:14599
TINAGL1	HGNC:19168
TINCR	HGNC:14607
TINF2	HGNC:11824
TIPARP	HGNC:23696
TIPIN	HGNC:30750
TIPRL	HGNC:30231
TIRAP	HGNC:17192
TJAP1	HGNC:17949
TJP1	HGNC:11827
TJP2	HGNC:11828
TJP3	HGNC:11829
TK1	HGNC:11830
TK2	HGNC:11831
TKFC	HGNC:24552
TKT	HGNC:11834
TKTL1	HGNC:11835
TKTL2	HGNC:25313
TLCD1	HGNC:25177
TLCD2	HGNC:33522
TLCD3A	HGNC:29646
TLCD3B	HGNC:25295
TLCD4	HGNC:26477
TLCD5	HGNC:28280
TLDC2	HGNC:16112
TLE1	HGNC:11837
TLE2	HGNC:11838
TLE3	HGNC:11839
TLE4	HGNC:11840
TLE5	HGNC:307
TLE6	HGNC:30788
TLE7	HGNC:53648
TLK1	HGNC:11841
TLK2	HGNC:11842
TLL1	HGNC:11843
TLL2	HGNC:11844
TLN1	HGNC:11845
TLN2	HGNC:15447
TLNRD1	HGNC:13519
TLR1	HGNC:11847
TLR10	HGNC:15634
TLR2	HGNC:11848
TLR3	HGNC:11849
TLR4	HGNC:11850
TLR5	HGNC:11851
TLR6	HGNC:16711
TLR7	HGNC:15631
TLR8	HGNC:15632
TLR9	HGNC:15633
TLX1	HGNC:5056
TLX2	HGNC:5057
TLX3	HGNC:13532
TM2D1	HGNC:24142
TM2D2	HGNC:24127
TM2D3	HGNC:24128
TM4SF1	HGNC:11853
TM4SF18	HGNC:25181
TM4SF19	HGNC:25167
TM4SF20	HGNC:26230
TM4SF4	HGNC:11856
TM4SF5	HGNC:11857
TM6SF1	HGNC:11860
TM6SF2	HGNC:11861
TM7SF2	HGNC:11863
TM7SF3	HGNC:23049
TM9SF1	HGNC:11864
TM9SF2	HGNC:11865
TM9SF3	HGNC:21529
TM9SF4	HGNC:30797
TMA16	HGNC:25638
TMA7	HGNC:26932
TMA7B	HGNC:53893
TMBIM1	HGNC:23410
TMBIM4	HGNC:24257
TMBIM6	HGNC:11723
TMC1	HGNC:16513
TMC2	HGNC:16527
TMC3	HGNC:22995
TMC4	HGNC:22998
TMC5	HGNC:22999
TMC6	HGNC:18021
TMC7	HGNC:23000
TMC8	HGNC:20474
TMCC1	HGNC:29116
TMCC2	HGNC:24239
TMCC3	HGNC:29199
TMCO1	HGNC:18188
TMCO2	HGNC:23312
TMCO4	HGNC:27393
TMCO5A	HGNC:28558
TMCO6	HGNC:28814
TMDD1	HGNC:53646
TMED1	HGNC:17291
TMED10	HGNC:16998
TMED2	HGNC:16996
TMED3	HGNC:28889
TMED4	HGNC:22301
TMED5	HGNC:24251
TMED6	HGNC:28331
TMED7	HGNC:24253
TMED8	HGNC:18633
TMED9	HGNC:24878
TMEFF1	HGNC:11866
TMEFF2	HGNC:11867
TMEM100	HGNC:25607
TMEM101	HGNC:28653
TMEM102	HGNC:26722
TMEM106A	HGNC:28288
TMEM106B	HGNC:22407
TMEM106C	HGNC:28775
TMEM107	HGNC:28128
TMEM108	HGNC:28451
TMEM109	HGNC:28771
TMEM11	HGNC:16823
TMEM114	HGNC:33227
TMEM115	HGNC:30055
TMEM116	HGNC:25084
TMEM117	HGNC:25308
TMEM119	HGNC:27884
TMEM120A	HGNC:21697
TMEM120B	HGNC:32008
TMEM121	HGNC:20511
TMEM121B	HGNC:1844
TMEM123	HGNC:30138
TMEM125	HGNC:28275
TMEM126A	HGNC:25382
TMEM126B	HGNC:30883
TMEM127	HGNC:26038
TMEM128	HGNC:28201
TMEM129	HGNC:25137
TMEM130	HGNC:25429
TMEM131	HGNC:30366
TMEM131L	HGNC:29146
TMEM132A	HGNC:31092
TMEM132B	HGNC:29397
TMEM132C	HGNC:25436
TMEM132D	HGNC:29411
TMEM132E	HGNC:26991
TMEM134	HGNC:26142
TMEM135	HGNC:26167
TMEM138	HGNC:26944
TMEM139	HGNC:22058
TMEM140	HGNC:21870
TMEM141	HGNC:28211
TMEM143	HGNC:25603
TMEM144	HGNC:25633
TMEM145	HGNC:26912
TMEM147	HGNC:30414
TMEM14A	HGNC:21076
TMEM14B	HGNC:21384
TMEM14C	HGNC:20952
TMEM150A	HGNC:24677
TMEM150B	HGNC:34415
TMEM150C	HGNC:37263
TMEM151A	HGNC:28497
TMEM151B	HGNC:21315
TMEM154	HGNC:26489
TMEM156	HGNC:26260
TMEM158	HGNC:30293
TMEM160	HGNC:26042
TMEM161A	HGNC:26020
TMEM161B	HGNC:28483
TMEM163	HGNC:25380
TMEM164	HGNC:26217
TMEM165	HGNC:30760
TMEM167A	HGNC:28330
TMEM167B	HGNC:30187
TMEM168	HGNC:25826
TMEM169	HGNC:25130
TMEM17	HGNC:26623
TMEM170A	HGNC:29577
TMEM170B	HGNC:34244
TMEM171	HGNC:27031
TMEM174	HGNC:28187
TMEM175	HGNC:28709
TMEM176A	HGNC:24930
TMEM176B	HGNC:29596
TMEM177	HGNC:28143
TMEM178A	HGNC:28517
TMEM178B	HGNC:44112
TMEM179	HGNC:20137
TMEM179B	HGNC:33744
TMEM18	HGNC:25257
TMEM181	HGNC:20958
TMEM182	HGNC:26391
TMEM183A	HGNC:20173
TMEM184A	HGNC:28797
TMEM184B	HGNC:1310
TMEM184C	HGNC:25587
TMEM185A	HGNC:17125
TMEM185B	HGNC:18896
TMEM186	HGNC:24530
TMEM187	HGNC:13705
TMEM19	HGNC:25605
TMEM190	HGNC:29632
TMEM191B	HGNC:33600
TMEM191C	HGNC:33601
TMEM192	HGNC:26775
TMEM196	HGNC:22431
TMEM198	HGNC:33704
TMEM200A	HGNC:21075
TMEM200B	HGNC:33785
TMEM200C	HGNC:37208
TMEM201	HGNC:33719
TMEM202	HGNC:33733
TMEM203	HGNC:28217
TMEM204	HGNC:14158
TMEM205	HGNC:29631
TMEM207	HGNC:33705
TMEM208	HGNC:25015
TMEM209	HGNC:21898
TMEM210	HGNC:34059
TMEM212	HGNC:34295
TMEM213	HGNC:27220
TMEM214	HGNC:25983
TMEM215	HGNC:33816
TMEM216	HGNC:25018
TMEM217	HGNC:21238
TMEM217B	HGNC:55922
TMEM218	HGNC:27344
TMEM219	HGNC:25201
TMEM220	HGNC:33757
TMEM221	HGNC:21943
TMEM222	HGNC:25363
TMEM223	HGNC:28464
TMEM225	HGNC:32390
TMEM225B	HGNC:53075
TMEM229A	HGNC:37279
TMEM229B	HGNC:20130
TMEM230	HGNC:15876
TMEM231	HGNC:37234
TMEM232	HGNC:37270
TMEM233	HGNC:37219
TMEM234	HGNC:28837
TMEM235	HGNC:27563
TMEM236	HGNC:23473
TMEM237	HGNC:14432
